Entry	Entry name
Q5R3X4	Q5R3X4_MOUSE
A2ANN7	A2ANN7_MOUSE
Q3TCV5	Q3TCV5_MOUSE
D3Z729	D3Z729_MOUSE
Q6PAU2	Q6PAU2_MOUSE
D3Z254	D3Z254_MOUSE
Q3U746	Q3U746_MOUSE
Q8VEY2	Q8VEY2_MOUSE
Q3UYU7	Q3UYU7_MOUSE
Q8R169	Q8R169_MOUSE
V9GXD8	V9GXD8_MOUSE
Q0P6B3	Q0P6B3_MOUSE
F6U7Q0	F6U7Q0_MOUSE
A0A1W2P6R9	A0A1W2P6R9_MOUSE
A0A3B2WCG4	A0A3B2WCG4_MOUSE
F6R5P4	F6R5P4_MOUSE
A0A0B4J1I0	A0A0B4J1I0_MOUSE
A0A0A6YXE2	A0A0A6YXE2_MOUSE
A0A1D5RLN9	A0A1D5RLN9_MOUSE
Q9R1C2	Q9R1C2_MOUSE
Q8BS81	Q8BS81_MOUSE
Q3V1Q5	Q3V1Q5_MOUSE
B7ZNJ9	B7ZNJ9_MOUSE
H7BX60	H7BX60_MOUSE
L0CUZ4	L0CUZ4_MOUSE
C5H0E8	C5H0E8_MOUSE
Q7TR88	Q7TR88_MOUSE
Q3UEG9	Q3UEG9_MOUSE
S4R168	S4R168_MOUSE
E0CX74	E0CX74_MOUSE
Q8C5K4	Q8C5K4_MOUSE
F6RQA2	F6RQA2_MOUSE
Q3UQU5	Q3UQU5_MOUSE
Q8C073	Q8C073_MOUSE
Q8C2P1	Q8C2P1_MOUSE
Q8C9B1	Q8C9B1_MOUSE
D3Z3H9	D3Z3H9_MOUSE
Q8BQY4	Q8BQY4_MOUSE
Q8C6E8	Q8C6E8_MOUSE
A0A3Q4EC41	A0A3Q4EC41_MOUSE
A0A1L1STV8	A0A1L1STV8_MOUSE
A0A0G2JG58	A0A0G2JG58_MOUSE
A0A0J9YTV2	A0A0J9YTV2_MOUSE
Q91YU2	Q91YU2_MOUSE
B2ZCP4	B2ZCP4_MOUSE
Q5BLJ4	Q5BLJ4_MOUSE
Q8C5X5	Q8C5X5_MOUSE
Q5R1H7	Q5R1H7_MOUSE
Q9CW95	Q9CW95_MOUSE
M1VHG1	M1VHG1_MOUSE
Q3UZI6	Q3UZI6_MOUSE
A2AMS6	A2AMS6_MOUSE
B1B0X3	B1B0X3_MOUSE
B5B2N4	B5B2N4_MOUSE
S4R203	S4R203_MOUSE
B2KF83	B2KF83_MOUSE
Q8BVB3	Q8BVB3_MOUSE
A0A140LHT2	A0A140LHT2_MOUSE
Q3TZT9	Q3TZT9_MOUSE
A0A1D5RML3	A0A1D5RML3_MOUSE
A0A076NBC4	A0A076NBC4_MOUSE
Q542J1	Q542J1_MOUSE
Q3V0C6	Q3V0C6_MOUSE
A0A0N4SUJ3	A0A0N4SUJ3_MOUSE
A0A0N4SW73	A0A0N4SW73_MOUSE
A0A3B2WB50	A0A3B2WB50_MOUSE
A0A3B2WDE6	A0A3B2WDE6_MOUSE
A0A286MPP5	A0A286MPP5_MOUSE
Q7TPQ6	Q7TPQ6_MOUSE
Q8R3P3	Q8R3P3_MOUSE
O70440	O70440_MOUSE
Q3UE59	Q3UE59_MOUSE
A0A3B2WCG3	A0A3B2WCG3_MOUSE
Q61778	Q61778_MOUSE
A2A9V4	A2A9V4_MOUSE
A0A1D5RLL6	A0A1D5RLL6_MOUSE
X5J4P8	X5J4P8_MOUSE
V9GXV7	V9GXV7_MOUSE
D3Z4H6	D3Z4H6_MOUSE
B1AQX5	B1AQX5_MOUSE
Q60982	Q60982_MOUSE
Q3U5M8	Q3U5M8_MOUSE
Q3UYI9	Q3UYI9_MOUSE
D3YWJ4	D3YWJ4_MOUSE
Q3TU56	Q3TU56_MOUSE
Q7TND9	Q7TND9_MOUSE
O88193	O88193_MOUSE
Q6PAM4	Q6PAM4_MOUSE
A0A075B5V2	A0A075B5V2_MOUSE
Q2VT29	Q2VT29_MOUSE
A0A0A6YVQ6	A0A0A6YVQ6_MOUSE
Q3V352	Q3V352_MOUSE
B0LAB6	B0LAB6_MOUSE
Q3UTM4	Q3UTM4_MOUSE
Q8CCV2	Q8CCV2_MOUSE
Q3U955	Q3U955_MOUSE
Q9CTG7	Q9CTG7_MOUSE
Q8C0V8	Q8C0V8_MOUSE
A2ASM1	A2ASM1_MOUSE
A0A0U1RQ84	A0A0U1RQ84_MOUSE
B8JKU9	B8JKU9_MOUSE
Q9ERY0	Q9ERY0_MOUSE
Q8K1C3	Q8K1C3_MOUSE
Q920W0	Q920W0_MOUSE
Q8BV62	Q8BV62_MOUSE
Q3ULL3	Q3ULL3_MOUSE
Q3UPZ9	Q3UPZ9_MOUSE
Q2M1J9	Q2M1J9_MOUSE
Z4YLQ1	Z4YLQ1_MOUSE
A2A4Y5	A2A4Y5_MOUSE
C7C6B2	C7C6B2_MOUSE
D3YVW3	D3YVW3_MOUSE
Q8BTJ1	Q8BTJ1_MOUSE
Q9D6F5	Q9D6F5_MOUSE
D6RCJ5	D6RCJ5_MOUSE
F6WBK9	F6WBK9_MOUSE
Q7TMJ1	Q7TMJ1_MOUSE
Q3TZM5	Q3TZM5_MOUSE
Q2QF30	Q2QF30_MOUSE
D6RGU5	D6RGU5_MOUSE
H3BIZ7	H3BIZ7_MOUSE
Q31169	Q31169_MOUSE
Q3TGE9	Q3TGE9_MOUSE
Q3TGH1	Q3TGH1_MOUSE
A0A0R4J150	A0A0R4J150_MOUSE
B1AUQ5	B1AUQ5_MOUSE
Q6UAF5	Q6UAF5_MOUSE
Q8C6Q8	Q8C6Q8_MOUSE
Q3UQD8	Q3UQD8_MOUSE
Q3URE4	Q3URE4_MOUSE
A0A171EBL3	A0A171EBL3_MOUSE
E9QL10	E9QL10_MOUSE
Q6DLX1	Q6DLX1_MOUSE
Q496R7	Q496R7_MOUSE
Q8R3Y3	Q8R3Y3_MOUSE
Q8BRD6	Q8BRD6_MOUSE
Q3V0S5	Q3V0S5_MOUSE
Q3U1L5	Q3U1L5_MOUSE
G3UYD9	G3UYD9_MOUSE
Q8CBK7	Q8CBK7_MOUSE
A0A088DEG6	A0A088DEG6_MOUSE
O19461	O19461_MOUSE
E0CYJ1	E0CYJ1_MOUSE
A2A5E1	A2A5E1_MOUSE
D3YVK9	D3YVK9_MOUSE
A0A3B2WCF7	A0A3B2WCF7_MOUSE
Q3UIJ1	Q3UIJ1_MOUSE
A0A0G2JH05	A0A0G2JH05_MOUSE
Q8K1L9	Q8K1L9_MOUSE
Q99KL9	Q99KL9_MOUSE
Q3TQ97	Q3TQ97_MOUSE
D3YZ19	D3YZ19_MOUSE
D3Z0X1	D3Z0X1_MOUSE
Q3ULU0	Q3ULU0_MOUSE
F6VAB1	F6VAB1_MOUSE
A0A0A6YXZ6	A0A0A6YXZ6_MOUSE
B9EIW1	B9EIW1_MOUSE
A0A0A6YWA6	A0A0A6YWA6_MOUSE
A0A140LII5	A0A140LII5_MOUSE
A0A140LJA5	A0A140LJA5_MOUSE
A0A140T8M0	A0A140T8M0_MOUSE
G3UXY6	G3UXY6_MOUSE
Q8VG80	Q8VG80_MOUSE
Q3ULR3	Q3ULR3_MOUSE
F6ZJ27	F6ZJ27_MOUSE
P70316	P70316_MOUSE
B7ZWI2	B7ZWI2_MOUSE
Q3TXF9	Q3TXF9_MOUSE
A0A240F9Y4	A0A240F9Y4_MOUSE
Q99NQ2	Q99NQ2_MOUSE
F7ARZ1	F7ARZ1_MOUSE
B1AYD3	B1AYD3_MOUSE
Q9JIK7	Q9JIK7_MOUSE
F6YKN8	F6YKN8_MOUSE
V9GX00	V9GX00_MOUSE
A7E1Z3	A7E1Z3_MOUSE
A0PJE1	A0PJE1_MOUSE
Q3TZG0	Q3TZG0_MOUSE
Q3TV00	Q3TV00_MOUSE
Q1HL24	Q1HL24_MOUSE
Q544Z2	Q544Z2_MOUSE
Q5SVF9	Q5SVF9_MOUSE
Q9GYZ2	Q9GYZ2_MOUSE
Q3U6X2	Q3U6X2_MOUSE
Q8CCF8	Q8CCF8_MOUSE
Q3ULV1	Q3ULV1_MOUSE
A0A0U1RPA1	A0A0U1RPA1_MOUSE
Q8BTN4	Q8BTN4_MOUSE
D3Z4P6	D3Z4P6_MOUSE
A0A0G2JE32	A0A0G2JE32_MOUSE
E3VX07	E3VX07_MOUSE
Q3TR86	Q3TR86_MOUSE
Q3TTX2	Q3TTX2_MOUSE
Q8BWV2	Q8BWV2_MOUSE
Q9CTC0	Q9CTC0_MOUSE
Q3UBQ4	Q3UBQ4_MOUSE
Q3UKR7	Q3UKR7_MOUSE
Q7TRR6	Q7TRR6_MOUSE
Q3U2D4	Q3U2D4_MOUSE
Q9D188	Q9D188_MOUSE
F6WPJ5	F6WPJ5_MOUSE
Q8K2C2	Q8K2C2_MOUSE
E9PWW9	E9PWW9_MOUSE
F6RDH3	F6RDH3_MOUSE
Q3UXG3	Q3UXG3_MOUSE
E9Q247	E9Q247_MOUSE
Q3U2J9	Q3U2J9_MOUSE
A0A0R4J141	A0A0R4J141_MOUSE
A0JP44	A0JP44_MOUSE
A0A286YDQ5	A0A286YDQ5_MOUSE
D2JZZ5	D2JZZ5_MOUSE
Q5DTG8	Q5DTG8_MOUSE
E9Q548	E9Q548_MOUSE
G3UZD6	G3UZD6_MOUSE
G3UX01	G3UX01_MOUSE
Q3TEZ2	Q3TEZ2_MOUSE
Q6NX74	Q6NX74_MOUSE
Q60730	Q60730_MOUSE
Q8BNF5	Q8BNF5_MOUSE
Q8C688	Q8C688_MOUSE
Q3TWK8	Q3TWK8_MOUSE
Q3TX93	Q3TX93_MOUSE
Q925L6	Q925L6_MOUSE
Q9CVB2	Q9CVB2_MOUSE
A0A1D5RM21	A0A1D5RM21_MOUSE
Q1HL33	Q1HL33_MOUSE
A0A3B2WD11	A0A3B2WD11_MOUSE
Q8VDN3	Q8VDN3_MOUSE
B7ZWK9	B7ZWK9_MOUSE
Q920R8	Q920R8_MOUSE
Q3UDT1	Q3UDT1_MOUSE
S4R2T8	S4R2T8_MOUSE
Q99J49	Q99J49_MOUSE
Q9CSW4	Q9CSW4_MOUSE
Q8BPQ6	Q8BPQ6_MOUSE
Q9ES69	Q9ES69_MOUSE
A0A0B6VND3	A0A0B6VND3_MOUSE
A0A0G2JGF9	A0A0G2JGF9_MOUSE
A0A286YDB4	A0A286YDB4_MOUSE
Q9DB22	Q9DB22_MOUSE
A0A0U1RPG5	A0A0U1RPG5_MOUSE
Q3US01	Q3US01_MOUSE
E9Q9E1	E9Q9E1_MOUSE
E9QAJ6	E9QAJ6_MOUSE
A2A5P3	A2A5P3_MOUSE
Q8CD39	Q8CD39_MOUSE
Q8CBD2	Q8CBD2_MOUSE
A0A286YCJ7	A0A286YCJ7_MOUSE
D3YXR5	D3YXR5_MOUSE
I6L9E9	I6L9E9_MOUSE
Q8C3C2	Q8C3C2_MOUSE
Q3UVE9	Q3UVE9_MOUSE
Q8C582	Q8C582_MOUSE
Q8C6J6	Q8C6J6_MOUSE
Q8C576	Q8C576_MOUSE
Q543H4	Q543H4_MOUSE
Q91VW0	Q91VW0_MOUSE
Q3KQP3	Q3KQP3_MOUSE
Q3USA2	Q3USA2_MOUSE
Q9JJB6	Q9JJB6_MOUSE
E9Q512	E9Q512_MOUSE
C5IJB8	C5IJB8_MOUSE
Q99LR2	Q99LR2_MOUSE
E9PZY1	E9PZY1_MOUSE
Q571G9	Q571G9_MOUSE
Q571L4	Q571L4_MOUSE
F6UFZ5	F6UFZ5_MOUSE
Q9QXE6	Q9QXE6_MOUSE
Q80U11	Q80U11_MOUSE
D6RI86	D6RI86_MOUSE
O89052	O89052_MOUSE
A0A286YDX6	A0A286YDX6_MOUSE
Q8BRU7	Q8BRU7_MOUSE
Q6PD18	Q6PD18_MOUSE
B8JJD1	B8JJD1_MOUSE
A0A3B2W4H8	A0A3B2W4H8_MOUSE
A0A3Q4L2T5	A0A3Q4L2T5_MOUSE
Q9D2S1	Q9D2S1_MOUSE
Q8BXQ5	Q8BXQ5_MOUSE
Q9JJD1	Q9JJD1_MOUSE
A0A3Q4L2R8	A0A3Q4L2R8_MOUSE
D3Z3X7	D3Z3X7_MOUSE
Q8BVH0	Q8BVH0_MOUSE
A0A0R4J027	A0A0R4J027_MOUSE
Q9QXA9	Q9QXA9_MOUSE
Q8K187	Q8K187_MOUSE
Q3TAY1	Q3TAY1_MOUSE
Q3TI79	Q3TI79_MOUSE
H3BJF9	H3BJF9_MOUSE
Q8BU60	Q8BU60_MOUSE
Q8CAB6	Q8CAB6_MOUSE
A0A0R4J0S2	A0A0R4J0S2_MOUSE
E9Q717	E9Q717_MOUSE
Q8K0B9	Q8K0B9_MOUSE
A0A0G2JG23	A0A0G2JG23_MOUSE
A0A1Y7VMK3	A0A1Y7VMK3_MOUSE
Q3TEK9	Q3TEK9_MOUSE
Q3UE27	Q3UE27_MOUSE
Q8BI35	Q8BI35_MOUSE
Q8C207	Q8C207_MOUSE
Q3TJS0	Q3TJS0_MOUSE
Q91WT1	Q91WT1_MOUSE
Q61443	Q61443_MOUSE
Q9D2R7	Q9D2R7_MOUSE
Q6DI71	Q6DI71_MOUSE
Q5R1H6	Q5R1H6_MOUSE
Q6NZH0	Q6NZH0_MOUSE
Q6W060	Q6W060_MOUSE
Q9D9R5	Q9D9R5_MOUSE
Q3UNU5	Q3UNU5_MOUSE
Q3UNY1	Q3UNY1_MOUSE
Q9R1A2	Q9R1A2_MOUSE
A2A5K4	A2A5K4_MOUSE
B7ZC55	B7ZC55_MOUSE
B7ZWE2	B7ZWE2_MOUSE
D3Z4E5	D3Z4E5_MOUSE
D3YWB5	D3YWB5_MOUSE
Q9D3L5	Q9D3L5_MOUSE
D3YZX2	D3YZX2_MOUSE
A0A087WQV3	A0A087WQV3_MOUSE
A0A2Z4SXR9	A0A2Z4SXR9_MOUSE
A0A0G2JFU6	A0A0G2JFU6_MOUSE
Q3UEX0	Q3UEX0_MOUSE
D3Z6T3	D3Z6T3_MOUSE
Q3U3J9	Q3U3J9_MOUSE
A0A075B5P0	A0A075B5P0_MOUSE
Q3UV65	Q3UV65_MOUSE
Q6PDW9	Q6PDW9_MOUSE
Q8C7Y0	Q8C7Y0_MOUSE
L7N2B4	L7N2B4_MOUSE
Q3UVR0	Q3UVR0_MOUSE
Q149L9	Q149L9_MOUSE
Q8C5M5	Q8C5M5_MOUSE
Q8CDU1	Q8CDU1_MOUSE
Q9Z0Y4	Q9Z0Y4_MOUSE
S4R235	S4R235_MOUSE
Q3UMT7	Q3UMT7_MOUSE
Q675A7	Q675A7_MOUSE
Q8BHW0	Q8BHW0_MOUSE
E9PXS9	E9PXS9_MOUSE
E9Q2P0	E9Q2P0_MOUSE
Q3UP74	Q3UP74_MOUSE
E9Q4D1	E9Q4D1_MOUSE
A0A1Y7VNC5	A0A1Y7VNC5_MOUSE
E9QAP4	E9QAP4_MOUSE
Q8C8C7	Q8C8C7_MOUSE
Q3UST9	Q3UST9_MOUSE
E0CZ34	E0CZ34_MOUSE
A2A5G5	A2A5G5_MOUSE
A0A1D5RLZ8	A0A1D5RLZ8_MOUSE
A0A0R4J1C3	A0A0R4J1C3_MOUSE
Q3UWU4	Q3UWU4_MOUSE
D6RGR9	D6RGR9_MOUSE
A2AAV6	A2AAV6_MOUSE
A2AJL4	A2AJL4_MOUSE
Q8K0L1	Q8K0L1_MOUSE
Q8C5Q6	Q8C5Q6_MOUSE
Q9CSG4	Q9CSG4_MOUSE
D3Z1Y9	D3Z1Y9_MOUSE
D3Z3Y4	D3Z3Y4_MOUSE
Q9DAS3	Q9DAS3_MOUSE
A8DUP3	A8DUP3_MOUSE
E9Q5M7	E9Q5M7_MOUSE
E9Q372	E9Q372_MOUSE
A0A1Y7VLD6	A0A1Y7VLD6_MOUSE
Q3TN36	Q3TN36_MOUSE
A0A1Y7VN85	A0A1Y7VN85_MOUSE
A0A2Z4SXG3	A0A2Z4SXG3_MOUSE
Q9CXY7	Q9CXY7_MOUSE
A0A087WNP6	A0A087WNP6_MOUSE
Q3TIJ0	Q3TIJ0_MOUSE
Q497T4	Q497T4_MOUSE
Q80UT2	Q80UT2_MOUSE
Q925S6	Q925S6_MOUSE
Q8BJ46	Q8BJ46_MOUSE
Q3UPT2	Q3UPT2_MOUSE
Q6IQZ7	Q6IQZ7_MOUSE
Q80Y64	Q80Y64_MOUSE
A0A1B0GRB0	A0A1B0GRB0_MOUSE
A0A1B0GSL2	A0A1B0GSL2_MOUSE
Q3UY03	Q3UY03_MOUSE
Q3UNP9	Q3UNP9_MOUSE
Q8VEM6	Q8VEM6_MOUSE
Q9CVU2	Q9CVU2_MOUSE
Q5YB37	Q5YB37_MOUSE
Q3UUE3	Q3UUE3_MOUSE
Q3UVF0	Q3UVF0_MOUSE
Q8BZT8	Q8BZT8_MOUSE
A7VL18	A7VL18_MOUSE
Q99KG2	Q99KG2_MOUSE
Q9CXC7	Q9CXC7_MOUSE
Q3V1A8	Q3V1A8_MOUSE
S4R2B7	S4R2B7_MOUSE
Q8CER0	Q8CER0_MOUSE
Q05BP7	Q05BP7_MOUSE
D3Z0L8	D3Z0L8_MOUSE
G3UX09	G3UX09_MOUSE
D3YZR3	D3YZR3_MOUSE
Q8BST8	Q8BST8_MOUSE
G3UWT3	G3UWT3_MOUSE
Q8CJ82	Q8CJ82_MOUSE
Q8R569	Q8R569_MOUSE
B9EKA0	B9EKA0_MOUSE
J3QMZ8	J3QMZ8_MOUSE
Q7YQ01	Q7YQ01_MOUSE
Q5NCM5	Q5NCM5_MOUSE
E9PUA6	E9PUA6_MOUSE
E9PVN3	E9PVN3_MOUSE
Q3V3Y2	Q3V3Y2_MOUSE
Q9EQU8	Q9EQU8_MOUSE
Q3B849	Q3B849_MOUSE
A0PJ58	A0PJ58_MOUSE
A0PK59	A0PK59_MOUSE
F2WVG8	F2WVG8_MOUSE
Q1MWP9	Q1MWP9_MOUSE
Q3TIB7	Q3TIB7_MOUSE
Q8R5E2	Q8R5E2_MOUSE
G3UWK6	G3UWK6_MOUSE
Q9CZZ7	Q9CZZ7_MOUSE
Q8VHZ3	Q8VHZ3_MOUSE
Q3TLC1	Q3TLC1_MOUSE
A0A087WRM8	A0A087WRM8_MOUSE
Q5PR04	Q5PR04_MOUSE
Q8BS13	Q8BS13_MOUSE
Q8BXF0	Q8BXF0_MOUSE
D3YW49	D3YW49_MOUSE
Q5SX61	Q5SX61_MOUSE
D3Z0M6	D3Z0M6_MOUSE
F7BCN0	F7BCN0_MOUSE
P97345	P97345_MOUSE
O35455	O35455_MOUSE
A0A3Q4EBU8	A0A3Q4EBU8_MOUSE
Q8R0Z1	Q8R0Z1_MOUSE
Q5BKS2	Q5BKS2_MOUSE
Q69ZA4	Q69ZA4_MOUSE
E9Q453	E9Q453_MOUSE
E9Q4K9	E9Q4K9_MOUSE
Q91WI5	Q91WI5_MOUSE
Q8C5K2	Q8C5K2_MOUSE
Q9CU17	Q9CU17_MOUSE
X5J4E6	X5J4E6_MOUSE
A0A140T8N8	A0A140T8N8_MOUSE
Q6PE06	Q6PE06_MOUSE
D3YYS2	D3YYS2_MOUSE
Q3TWR6	Q3TWR6_MOUSE
B0LAD6	B0LAD6_MOUSE
C7B5P2	C7B5P2_MOUSE
Q6LBU4	Q6LBU4_MOUSE
A0A0A6YWH7	A0A0A6YWH7_MOUSE
Q9ES84	Q9ES84_MOUSE
A0A0N4SVT9	A0A0N4SVT9_MOUSE
K7N708	K7N708_MOUSE
Q3UEH8	Q3UEH8_MOUSE
Q3UPD5	Q3UPD5_MOUSE
Q3UKA1	Q3UKA1_MOUSE
Q3ULP8	Q3ULP8_MOUSE
Q56A16	Q56A16_MOUSE
Q3UPE1	Q3UPE1_MOUSE
A0A1L1STC6	A0A1L1STC6_MOUSE
Q3U223	Q3U223_MOUSE
H6WAT1	H6WAT1_MOUSE
B1AV35	B1AV35_MOUSE
B2KF19	B2KF19_MOUSE
B7ZMZ2	B7ZMZ2_MOUSE
Q9D719	Q9D719_MOUSE
F6WV21	F6WV21_MOUSE
J3QMB3	J3QMB3_MOUSE
A0A075B6D2	A0A075B6D2_MOUSE
G3UZD5	G3UZD5_MOUSE
Q3T9B6	Q3T9B6_MOUSE
Q3TB18	Q3TB18_MOUSE
Q3TD17	Q3TD17_MOUSE
A2AKI5	A2AKI5_MOUSE
B2KFA9	B2KFA9_MOUSE
Q149Q9	Q149Q9_MOUSE
Q5SVP2	Q5SVP2_MOUSE
Q3UW29	Q3UW29_MOUSE
F6TW77	F6TW77_MOUSE
Q8R0I8	Q8R0I8_MOUSE
E9QLZ9	E9QLZ9_MOUSE
Q9D246	Q9D246_MOUSE
E9Q9V1	E9Q9V1_MOUSE
Q9D585	Q9D585_MOUSE
A8R0V7	A8R0V7_MOUSE
A0A1B0GRV3	A0A1B0GRV3_MOUSE
E9PVY8	E9PVY8_MOUSE
Q3TNL1	Q3TNL1_MOUSE
Q80VC1	Q80VC1_MOUSE
Q3U651	Q3U651_MOUSE
D3Z2W7	D3Z2W7_MOUSE
Q91XT3	Q91XT3_MOUSE
Q99LY7	Q99LY7_MOUSE
Q6PHN2	Q6PHN2_MOUSE
E3W997	E3W997_MOUSE
A2ALR8	A2ALR8_MOUSE
Q3TW74	Q3TW74_MOUSE
Q5XQJ8	Q5XQJ8_MOUSE
A0A3B2W3S4	A0A3B2W3S4_MOUSE
Q3UKW6	Q3UKW6_MOUSE
F6VP65	F6VP65_MOUSE
F6ZGQ1	F6ZGQ1_MOUSE
Q5XQG5	Q5XQG5_MOUSE
B7ZN63	B7ZN63_MOUSE
Q3TJ69	Q3TJ69_MOUSE
Q924U2	Q924U2_MOUSE
A0A0R4J0Y6	A0A0R4J0Y6_MOUSE
A4PBT3	A4PBT3_MOUSE
Q8C1U8	Q8C1U8_MOUSE
Q3TIJ1	Q3TIJ1_MOUSE
B7ZNW2	B7ZNW2_MOUSE
Q6LCL8	Q6LCL8_MOUSE
Q3T992	Q3T992_MOUSE
Q3U6P5	Q3U6P5_MOUSE
F6RQD1	F6RQD1_MOUSE
G3UX83	G3UX83_MOUSE
A0A0J9YUJ5	A0A0J9YUJ5_MOUSE
F6S966	F6S966_MOUSE
A0A068BFV6	A0A068BFV6_MOUSE
E9Q0X5	E9Q0X5_MOUSE
A0A140LJJ5	A0A140LJJ5_MOUSE
A0A0J9YTX8	A0A0J9YTX8_MOUSE
Q2NKW2	Q2NKW2_MOUSE
Q8JZQ4	Q8JZQ4_MOUSE
Q9CUI4	Q9CUI4_MOUSE
A2ADN1	A2ADN1_MOUSE
D3Z7R0	D3Z7R0_MOUSE
Q4QRN6	Q4QRN6_MOUSE
Q3UAZ7	Q3UAZ7_MOUSE
A0A3B2WCV5	A0A3B2WCV5_MOUSE
A0A1S6GWG9	A0A1S6GWG9_MOUSE
Q99MW0	Q99MW0_MOUSE
F7D8T8	F7D8T8_MOUSE
F6X5R4	F6X5R4_MOUSE
F6ZI78	F6ZI78_MOUSE
Q8CBU8	Q8CBU8_MOUSE
D3Z452	D3Z452_MOUSE
J3QNR8	J3QNR8_MOUSE
A0A1B0GQV6	A0A1B0GQV6_MOUSE
A0A0A0MQH5	A0A0A0MQH5_MOUSE
A6H6E4	A6H6E4_MOUSE
G8CZ88	G8CZ88_MOUSE
A0A087WRU7	A0A087WRU7_MOUSE
B7ZNH8	B7ZNH8_MOUSE
Q14DP0	Q14DP0_MOUSE
A0A286T6P3	A0A286T6P3_MOUSE
D3Z2Q3	D3Z2Q3_MOUSE
J3QPK7	J3QPK7_MOUSE
Q66K04	Q66K04_MOUSE
B1AY85	B1AY85_MOUSE
Q80WW0	Q80WW0_MOUSE
A0A286YDC3	A0A286YDC3_MOUSE
A0A3Q4EI83	A0A3Q4EI83_MOUSE
A0A0U1RQ63	A0A0U1RQ63_MOUSE
F2Z3Z0	F2Z3Z0_MOUSE
Q3U019	Q3U019_MOUSE
A0A1L1SUA2	A0A1L1SUA2_MOUSE
F6YCM8	F6YCM8_MOUSE
F1ABS0	F1ABS0_MOUSE
Q5SVT2	Q5SVT2_MOUSE
Q3UZ13	Q3UZ13_MOUSE
G3UYB4	G3UYB4_MOUSE
Q3U7P8	Q3U7P8_MOUSE
H6U8U3	H6U8U3_MOUSE
E9PU87	E9PU87_MOUSE
Q3TEN9	Q3TEN9_MOUSE
Q8BIR6	Q8BIR6_MOUSE
E9Q4W7	E9Q4W7_MOUSE
Q6R5G8	Q6R5G8_MOUSE
Q8CEH9	Q8CEH9_MOUSE
D3YUT0	D3YUT0_MOUSE
G5E8P5	G5E8P5_MOUSE
H3BK65	H3BK65_MOUSE
A0A067XG46	A0A067XG46_MOUSE
Q9CSR3	Q9CSR3_MOUSE
A8E4K9	A8E4K9_MOUSE
Q8C1W2	Q8C1W2_MOUSE
A0A0A6YWE5	A0A0A6YWE5_MOUSE
A0A0A6YWM0	A0A0A6YWM0_MOUSE
A2BFU6	A2BFU6_MOUSE
F6WR04	F6WR04_MOUSE
D3Z2M2	D3Z2M2_MOUSE
Q3U5Y1	Q3U5Y1_MOUSE
J3QQ49	J3QQ49_MOUSE
Q3UFZ5	Q3UFZ5_MOUSE
H3BJR2	H3BJR2_MOUSE
A0A0B6VLS7	A0A0B6VLS7_MOUSE
Q3V2W2	Q3V2W2_MOUSE
T1ECW4	T1ECW4_MOUSE
Q31158	Q31158_MOUSE
Q8VEK9	Q8VEK9_MOUSE
Q9CSD9	Q9CSD9_MOUSE
E9PWA9	E9PWA9_MOUSE
E9Q8Q6	E9Q8Q6_MOUSE
E9Q8Y0	E9Q8Y0_MOUSE
F8WHK7	F8WHK7_MOUSE
E9QN39	E9QN39_MOUSE
G8CZ61	G8CZ61_MOUSE
Q70LU3	Q70LU3_MOUSE
A0A140LJE2	A0A140LJE2_MOUSE
Q3TU00	Q3TU00_MOUSE
A0A075B638	A0A075B638_MOUSE
A2JY28	A2JY28_MOUSE
Q62352	Q62352_MOUSE
Q3T9U8	Q3T9U8_MOUSE
Q3TA88	Q3TA88_MOUSE
E9PZ30	E9PZ30_MOUSE
Q3TSC4	Q3TSC4_MOUSE
H3BKD4	H3BKD4_MOUSE
A0A0A6YXI3	A0A0A6YXI3_MOUSE
Q3ULI7	Q3ULI7_MOUSE
F6YFQ5	F6YFQ5_MOUSE
E0CYW5	E0CYW5_MOUSE
Q4FZJ5	Q4FZJ5_MOUSE
A8XY18	A8XY18_MOUSE
E9Q7Q8	E9Q7Q8_MOUSE
Q4KL40	Q4KL40_MOUSE
Q61797	Q61797_MOUSE
Q3UM21	Q3UM21_MOUSE
Q3U4Q2	Q3U4Q2_MOUSE
A0A1Y7VP24	A0A1Y7VP24_MOUSE
A7MCU0	A7MCU0_MOUSE
Q5M9K5	Q5M9K5_MOUSE
E9PXM6	E9PXM6_MOUSE
E9PYV4	E9PYV4_MOUSE
Q8BMJ0	Q8BMJ0_MOUSE
Q8BPX3	Q8BPX3_MOUSE
Q3UG18	Q3UG18_MOUSE
Q9CUF6	Q9CUF6_MOUSE
A0A140T8P1	A0A140T8P1_MOUSE
A0A1D8DGT0	A0A1D8DGT0_MOUSE
A2AQW6	A2AQW6_MOUSE
O70403	O70403_MOUSE
D6RCX8	D6RCX8_MOUSE
A0A0A6YXN4	A0A0A6YXN4_MOUSE
A0A0A6YX81	A0A0A6YX81_MOUSE
Q6NY07	Q6NY07_MOUSE
Q80TX5	Q80TX5_MOUSE
Q3TYX5	Q3TYX5_MOUSE
A2AIA8	A2AIA8_MOUSE
E9M2E8	E9M2E8_MOUSE
Q5U4A6	Q5U4A6_MOUSE
F6S5U2	F6S5U2_MOUSE
Q6TLW2	Q6TLW2_MOUSE
L7N464	L7N464_MOUSE
Q14DP5	Q14DP5_MOUSE
Q5R1D8	Q5R1D8_MOUSE
Q8K4A8	Q8K4A8_MOUSE
